fat_tree,nb_roots,nb_proc,size,rank,communication_time,computation_time
"2;24,48;1,1;1,1",1,144,6600,94,5.24285572,15.29467304
"2;24,48;1,1;1,1",1,144,6600,95,5.31170434,15.29451979
"2;24,48;1,1;1,1",1,144,6600,96,5.31162411,15.29466514
"2;24,48;1,1;1,1",1,144,6600,97,5.31161887,15.29460526
"2;24,48;1,1;1,1",1,144,6600,98,5.31175648,15.29448202
"2;24,48;1,1;1,1",1,144,6600,99,5.31150134,15.29472407
"2;24,48;1,1;1,1",1,144,6600,100,5.31158804,15.2946439
"2;24,48;1,1;1,1",1,144,6600,101,5.3115994,15.29462601
"2;24,48;1,1;1,1",1,144,6600,102,5.31154546,15.29481428
"2;24,48;1,1;1,1",1,144,6600,103,5.24275846,15.29476519
"2;24,48;1,1;1,1",1,144,6600,104,5.24101949,15.29651047
"2;24,48;1,1;1,1",1,144,6600,105,5.24324014,15.29428351
"2;24,48;1,1;1,1",1,144,6600,106,5.24166363,15.29586603
"2;24,48;1,1;1,1",1,144,6600,107,5.31293551,15.29329856
"2;24,48;1,1;1,1",1,144,6600,108,5.34472838,15.29468956
"2;24,48;1,1;1,1",1,144,6600,109,5.34469212,15.29472622
"2;24,48;1,1;1,1",1,144,6600,110,5.34492353,15.2945014
"2;24,48;1,1;1,1",1,144,6600,111,5.34470827,15.29474823
"2;24,48;1,1;1,1",1,144,6600,112,5.34455145,15.29487019
"2;24,48;1,1;1,1",1,144,6600,113,5.34476024,15.29466422
"2;24,48;1,1;1,1",1,144,6600,114,5.34466861,15.29475697
"2;24,48;1,1;1,1",1,144,6600,115,5.24265211,15.29491162
"2;24,48;1,1;1,1",1,144,6600,116,5.24400306,15.29356067
"2;24,48;1,1;1,1",1,144,6600,117,5.24454754,15.29303922
"2;24,48;1,1;1,1",1,144,6600,118,5.24316179,15.29440699
"2;24,48;1,1;1,1",1,144,6600,119,5.34628752,15.29312281
"2;24,48;1,1;1,1",1,144,6600,120,5.34488163,15.29452997
"2;24,48;1,1;1,1",1,144,6600,121,5.34461687,15.29482929
"2;24,48;1,1;1,1",1,144,6600,122,5.34481084,15.29468075
"2;24,48;1,1;1,1",1,144,6600,123,5.34485632,15.29460926
"2;24,48;1,1;1,1",1,144,6600,124,5.34466858,15.29480698
"2;24,48;1,1;1,1",1,144,6600,125,5.34469058,15.29471974
"2;24,48;1,1;1,1",1,144,6600,126,5.34479913,15.29462608
"2;24,48;1,1;1,1",1,144,6600,127,5.24268323,15.29489594
"2;24,48;1,1;1,1",1,144,6600,128,5.24391527,15.29368723
"2;24,48;1,1;1,1",1,144,6600,129,5.24071809,15.29685914
"2;24,48;1,1;1,1",1,144,6600,130,5.2403449,15.29722776
"2;24,48;1,1;1,1",1,144,6600,131,5.34134026,15.29807006
"2;24,48;1,1;1,1",1,144,6600,132,5.45354772,15.29459582
"2;24,48;1,1;1,1",1,144,6600,133,5.4534797,15.29466358
"2;24,48;1,1;1,1",1,144,6600,134,5.45343144,15.29470628
"2;24,48;1,1;1,1",1,144,6600,135,5.45338005,15.29476707
"2;24,48;1,1;1,1",1,144,6600,136,5.45351754,15.29462018
"2;24,48;1,1;1,1",1,144,6600,137,5.45328236,15.29489151
"2;24,48;1,1;1,1",1,144,6600,138,5.45350976,15.29462796
"2;24,48;1,1;1,1",1,144,6600,139,5.42243474,15.29463645
"2;24,48;1,1;1,1",1,144,6600,140,5.42368965,15.29336709
"2;24,48;1,1;1,1",1,144,6600,141,5.42210711,15.29496144
"2;24,48;1,1;1,1",1,144,6600,142,5.42395582,15.29312706
"2;24,48;1,1;1,1",1,144,6600,143,5.45515949,15.29298771
"2;24,48;1,11;1,1",11,144,6600,0,1.45216562,14.63038661
"2;24,48;1,11;1,1",11,144,6600,1,1.40613299,14.63041596
"2;24,48;1,11;1,1",11,144,6600,2,1.42461822,14.63046795
"2;24,48;1,11;1,1",11,144,6600,3,1.41925226,14.6304633
"2;24,48;1,11;1,1",11,144,6600,4,1.41405262,14.6306039
"2;24,48;1,11;1,1",11,144,6600,5,1.42231127,14.63042782
"2;24,48;1,11;1,1",11,144,6600,6,1.43260928,14.63047756
"2;24,48;1,11;1,1",11,144,6600,7,1.41914446,14.63031409
"2;24,48;1,11;1,1",11,144,6600,8,1.4139685,14.63050982
"2;24,48;1,11;1,1",11,144,6600,9,1.40799032,14.63056001
"2;24,48;1,11;1,1",11,144,6600,10,1.40267859,14.63043853
"2;24,48;1,11;1,1",11,144,6600,11,1.45188064,14.63052902
"2;24,48;1,11;1,1",11,144,6600,12,1.45180133,14.63055775
"2;24,48;1,11;1,1",11,144,6600,13,1.41329752,14.63053063
"2;24,48;1,11;1,1",11,144,6600,14,1.42463564,14.63045299
"2;24,48;1,11;1,1",11,144,6600,15,1.41408674,14.63049462
"2;24,48;1,11;1,1",11,144,6600,16,1.41703363,14.63058801
"2;24,48;1,11;1,1",11,144,6600,17,1.42234741,14.63038946
"2;24,48;1,11;1,1",11,144,6600,18,1.43262046,14.63045375
"2;24,48;1,11;1,1",11,144,6600,19,1.41080814,14.63045814
"2;24,48;1,11;1,1",11,144,6600,20,1.41390855,14.63055973
"2;24,48;1,11;1,1",11,144,6600,21,1.40242095,14.63069617
"2;24,48;1,11;1,1",11,144,6600,22,1.40417969,14.6304498
"2;24,48;1,11;1,1",11,144,6600,23,1.45187754,14.63046537
"2;24,48;1,11;1,1",11,144,6600,24,1.45167995,14.63048229
"2;24,48;1,11;1,1",11,144,6600,25,1.41314489,14.63045606
"2;24,48;1,11;1,1",11,144,6600,26,1.42412543,14.63076146
"2;24,48;1,11;1,1",11,144,6600,27,1.41385413,14.63051123
"2;24,48;1,11;1,1",11,144,6600,28,1.41693491,14.63049641
"2;24,48;1,11;1,1",11,144,6600,29,1.42216354,14.63038011
"2;24,48;1,11;1,1",11,144,6600,30,1.43234204,14.63052578
"2;24,48;1,11;1,1",11,144,6600,31,1.41051158,14.6305785
"2;24,48;1,11;1,1",11,144,6600,32,1.41384226,14.63042125
"2;24,48;1,11;1,1",11,144,6600,33,1.4025575,14.63036988
"2;24,48;1,11;1,1",11,144,6600,34,1.40383008,14.6306297
"2;24,48;1,11;1,1",11,144,6600,35,1.45165949,14.63050539
"2;24,48;1,11;1,1",11,144,6600,36,1.45179371,14.63049696
"2;24,48;1,11;1,1",11,144,6600,37,1.40589203,14.63042986
"2;24,48;1,11;1,1",11,144,6600,38,1.40587587,14.63044602
"2;24,48;1,11;1,1",11,144,6600,39,1.41356393,14.63080871
"2;24,48;1,11;1,1",11,144,6600,40,1.4139453,14.63042633
"2;24,48;1,11;1,1",11,144,6600,41,1.42206642,14.63044681
"2;24,48;1,11;1,1",11,144,6600,42,1.42549886,14.63050019
"2;24,48;1,11;1,1",11,144,6600,43,1.40398321,14.6304513
"2;24,48;1,11;1,1",11,144,6600,44,1.40248007,14.63043066
"2;24,48;1,11;1,1",11,144,6600,45,1.40251833,14.6303924
"2;24,48;1,11;1,1",11,144,6600,46,1.4020904,14.63083841
"2;24,48;1,11;1,1",11,144,6600,47,1.4517843,14.63050509
"2;24,48;1,11;1,1",11,144,6600,48,1.45183015,14.63046052
"2;24,48;1,11;1,1",11,144,6600,49,1.40595659,14.6303653
"2;24,48;1,11;1,1",11,144,6600,50,1.4058734,14.63046863
"2;24,48;1,11;1,1",11,144,6600,51,1.41369128,14.63068898
"2;24,48;1,11;1,1",11,144,6600,52,1.41389225,14.63047935
"2;24,48;1,11;1,1",11,144,6600,53,1.42204746,14.63047519
"2;24,48;1,11;1,1",11,144,6600,54,1.42552978,14.63047568
"2;24,48;1,11;1,1",11,144,6600,55,1.40383476,14.63058113
"2;24,48;1,11;1,1",11,144,6600,56,1.40241935,14.63049137
"2;24,48;1,11;1,1",11,144,6600,57,1.4025123,14.63039842
"2;24,48;1,11;1,1",11,144,6600,58,1.40252272,14.63038673
"2;24,48;1,11;1,1",11,144,6600,59,1.45180567,14.63048372
"2;24,48;1,11;1,1",11,144,6600,60,1.45179631,14.63049437
"2;24,48;1,11;1,1",11,144,6600,61,1.40579956,14.6305417
"2;24,48;1,11;1,1",11,144,6600,62,1.40592267,14.63039922
"2;24,48;1,11;1,1",11,144,6600,63,1.41827419,14.63040316
"2;24,48;1,11;1,1",11,144,6600,64,1.41612837,14.63039797
"2;24,48;1,11;1,1",11,144,6600,65,1.42190586,14.63063184
"2;24,48;1,11;1,1",11,144,6600,66,1.42556428,14.63043477
"2;24,48;1,11;1,1",11,144,6600,67,1.40248596,14.63043112
"2;24,48;1,11;1,1",11,144,6600,68,1.40230006,14.63061067
"2;24,48;1,11;1,1",11,144,6600,69,1.40245311,14.63053562
"2;24,48;1,11;1,1",11,144,6600,70,1.4025432,14.63037422
"2;24,48;1,11;1,1",11,144,6600,71,1.45182424,14.63046515
"2;24,48;1,11;1,1",11,144,6600,72,1.45179698,14.6304937
"2;24,48;1,11;1,1",11,144,6600,73,1.40593271,14.63040418
"2;24,48;1,11;1,1",11,144,6600,74,1.40585926,14.63046263
"2;24,48;1,11;1,1",11,144,6600,75,1.41828746,14.63044528
"2;24,48;1,11;1,1",11,144,6600,76,1.4160348,14.63055283
"2;24,48;1,11;1,1",11,144,6600,77,1.42198707,14.63052744
"2;24,48;1,11;1,1",11,144,6600,78,1.4255906,14.63043778
"2;24,48;1,11;1,1",11,144,6600,79,1.40242449,14.63048624
"2;24,48;1,11;1,1",11,144,6600,80,1.40252438,14.63038635
"2;24,48;1,11;1,1",11,144,6600,81,1.4024459,14.63046483
"2;24,48;1,11;1,1",11,144,6600,82,1.40251699,14.6304009
"2;24,48;1,11;1,1",11,144,6600,83,1.45180647,14.63051199
"2;24,48;1,11;1,1",11,144,6600,84,1.42883631,14.63046308
"2;24,48;1,11;1,1",11,144,6600,85,1.40852475,14.63067988
"2;24,48;1,11;1,1",11,144,6600,86,1.39326885,14.6304407
"2;24,48;1,11;1,1",11,144,6600,87,1.40133425,14.63041212
"2;24,48;1,11;1,1",11,144,6600,88,1.40131924,14.63042713
"2;24,48;1,11;1,1",11,144,6600,89,1.40134069,14.630421
"2;24,48;1,11;1,1",11,144,6600,90,1.40428551,14.63046741
"2;24,48;1,11;1,1",11,144,6600,91,1.38464294,14.63061188
"2;24,48;1,11;1,1",11,144,6600,92,1.38190919,14.63033907
"2;24,48;1,11;1,1",11,144,6600,93,1.38179361,14.63045465
"2;24,48;1,11;1,1",11,144,6600,94,1.38179235,14.63050867
"2;24,48;1,11;1,1",11,144,6600,95,1.42883686,14.63046125
"2;24,48;1,11;1,1",11,144,6600,96,1.42891864,14.63039926
"2;24,48;1,11;1,1",11,144,6600,97,1.40873342,14.63047649
"2;24,48;1,11;1,1",11,144,6600,98,1.39328741,14.63042395
"2;24,48;1,11;1,1",11,144,6600,99,1.40127599,14.63047038
"2;24,48;1,11;1,1",11,144,6600,100,1.40122657,14.63053017
"2;24,48;1,11;1,1",11,144,6600,101,1.4012857,14.63049513
"2;24,48;1,11;1,1",11,144,6600,102,1.40446059,14.63029234
"2;24,48;1,11;1,1",11,144,6600,103,1.3847741,14.63048696
"2;24,48;1,11;1,1",11,144,6600,104,1.38161755,14.63063071
"2;24,48;1,11;1,1",11,144,6600,105,1.38199708,14.63026214
"2;24,48;1,11;1,1",11,144,6600,106,1.38189061,14.63035637
"2;24,48;1,11;1,1",11,144,6600,107,1.42891778,14.63038033
"2;24,48;1,11;1,1",11,144,6600,108,1.42862887,14.63050687
"2;24,48;1,11;1,1",11,144,6600,109,1.39332135,14.63038155
"2;24,48;1,11;1,1",11,144,6600,110,1.39328003,14.63044672
"2;24,48;1,11;1,1",11,144,6600,111,1.4011356,14.63061077
"2;24,48;1,11;1,1",11,144,6600,112,1.40130353,14.63052236
"2;24,48;1,11;1,1",11,144,6600,113,1.41457435,14.63053624
"2;24,48;1,11;1,1",11,144,6600,114,1.40423903,14.63051389
"2;24,48;1,11;1,1",11,144,6600,115,1.38183956,14.63041551
"2;24,48;1,11;1,1",11,144,6600,116,1.38171508,14.63058769
"2;24,48;1,11;1,1",11,144,6600,117,1.38453715,14.63046306
"2;24,48;1,11;1,1",11,144,6600,118,1.38392633,14.63041323
"2;24,48;1,11;1,1",11,144,6600,119,1.42831304,14.63076662
"2;24,48;1,11;1,1",11,144,6600,120,1.42864491,14.63045213
"2;24,48;1,11;1,1",11,144,6600,121,1.39316636,14.63060386
"2;24,48;1,11;1,1",11,144,6600,122,1.39334825,14.63039615
"2;24,48;1,11;1,1",11,144,6600,123,1.40136079,14.63038558
"2;24,48;1,11;1,1",11,144,6600,124,1.40136071,14.63039279
"2;24,48;1,11;1,1",11,144,6600,125,1.41464997,14.63045311
"2;24,48;1,11;1,1",11,144,6600,126,1.4043425,14.6304784
"2;24,48;1,11;1,1",11,144,6600,127,1.38182498,14.63042328
"2;24,48;1,11;1,1",11,144,6600,128,1.38176378,14.6305593
"2;24,48;1,11;1,1",11,144,6600,129,1.38472467,14.6302822
"2;24,48;1,11;1,1",11,144,6600,130,1.38360116,14.63073308
"2;24,48;1,11;1,1",11,144,6600,131,1.4285603,14.6305524
"2;24,48;1,11;1,1",11,144,6600,132,1.45138418,14.63075105
"2;24,48;1,11;1,1",11,144,6600,133,1.40583698,14.63050121
"2;24,48;1,11;1,1",11,144,6600,134,1.42454191,14.63033126
"2;24,48;1,11;1,1",11,144,6600,135,1.41912776,14.63037483
"2;24,48;1,11;1,1",11,144,6600,136,1.41390737,14.63052856
"2;24,48;1,11;1,1",11,144,6600,137,1.42219323,14.63032129
"2;24,48;1,11;1,1",11,144,6600,138,1.43238156,14.63048626
"2;24,48;1,11;1,1",11,144,6600,139,1.41880938,14.63043428
"2;24,48;1,11;1,1",11,144,6600,140,1.41381425,14.63044139
"2;24,48;1,11;1,1",11,144,6600,141,1.40801008,14.6303403
"2;24,48;1,11;1,1",11,144,6600,142,1.40238778,14.63052167
"2;24,48;1,11;1,1",11,144,6600,143,1.45179486,14.63036084
"2;24,48;1,7;1,1",7,144,6600,0,1.58651296,14.52614149
"2;24,48;1,7;1,1",7,144,6600,1,1.58036716,14.5263704
"2;24,48;1,7;1,1",7,144,6600,2,1.57008966,14.52627154
"2;24,48;1,7;1,1",7,144,6600,3,1.59343515,14.5262997
"2;24,48;1,7;1,1",7,144,6600,4,1.6218672,14.52608935
"2;24,48;1,7;1,1",7,144,6600,5,1.5807665,14.52620022
"2;24,48;1,7;1,1",7,144,6600,6,1.56738,14.52627239
"2;24,48;1,7;1,1",7,144,6600,7,1.56533446,14.52620989
"2;24,48;1,7;1,1",7,144,6600,8,1.56562773,14.52609943
"2;24,48;1,7;1,1",7,144,6600,9,1.55281532,14.52624048
"2;24,48;1,7;1,1",7,144,6600,10,1.58088866,14.52619034
"2;24,48;1,7;1,1",7,144,6600,11,1.62181896,14.5261376
"2;24,48;1,7;1,1",7,144,6600,12,1.58628665,14.52615762
"2;24,48;1,7;1,1",7,144,6600,13,1.57256409,14.52613882
"2;24,48;1,7;1,1",7,144,6600,14,1.58146893,14.52615466
"2;24,48;1,7;1,1",7,144,6600,15,1.60199567,14.52619373
"2;24,48;1,7;1,1",7,144,6600,16,1.62184406,14.5261239
"2;24,48;1,7;1,1",7,144,6600,17,1.55988906,14.52638758
"2;24,48;1,7;1,1",7,144,6600,18,1.56766422,14.52619147
"2;24,48;1,7;1,1",7,144,6600,19,1.5664362,14.52630741
"2;24,48;1,7;1,1",7,144,6600,20,1.56221293,14.52618042
"2;24,48;1,7;1,1",7,144,6600,21,1.56644026,14.52612979
"2;24,48;1,7;1,1",7,144,6600,22,1.58808449,14.5261725
"2;24,48;1,7;1,1",7,144,6600,23,1.6218385,14.52613659
"2;24,48;1,7;1,1",7,144,6600,24,1.58585686,14.52643422
"2;24,48;1,7;1,1",7,144,6600,25,1.57215807,14.52631903
"2;24,48;1,7;1,1",7,144,6600,26,1.58123724,14.52617365
"2;24,48;1,7;1,1",7,144,6600,27,1.60184702,14.52614423
"2;24,48;1,7;1,1",7,144,6600,28,1.62155993,14.52620607
"2;24,48;1,7;1,1",7,144,6600,29,1.55988007,14.5261952
"2;24,48;1,7;1,1",7,144,6600,30,1.56745013,14.52619917
"2;24,48;1,7;1,1",7,144,6600,31,1.56627206,14.52620994
"2;24,48;1,7;1,1",7,144,6600,32,1.56202934,14.52619013
"2;24,48;1,7;1,1",7,144,6600,33,1.56620138,14.52615605
"2;24,48;1,7;1,1",7,144,6600,34,1.5878335,14.52624127
"2;24,48;1,7;1,1",7,144,6600,35,1.62157903,14.52617756
"2;24,48;1,7;1,1",7,144,6600,36,1.57479552,14.52622865
"2;24,48;1,7;1,1",7,144,6600,37,1.57981013,14.52628959
"2;24,48;1,7;1,1",7,144,6600,38,1.57465423,14.5263905
"2;24,48;1,7;1,1",7,144,6600,39,1.58958142,14.52634219
"2;24,48;1,7;1,1",7,144,6600,40,1.62229808,14.5261278
"2;24,48;1,7;1,1",7,144,6600,41,1.56111947,14.52623112
"2;24,48;1,7;1,1",7,144,6600,42,1.56209633,14.52610524
"2;24,48;1,7;1,1",7,144,6600,43,1.56886734,14.52616155
"2;24,48;1,7;1,1",7,144,6600,44,1.55875919,14.52629
"2;24,48;1,7;1,1",7,144,6600,45,1.55042482,14.52619821
"2;24,48;1,7;1,1",7,144,6600,46,1.57656456,14.52612781
"2;24,48;1,7;1,1",7,144,6600,47,1.62217112,14.52623673
"2;24,48;1,7;1,1",7,144,6600,48,1.57475598,14.52626766
"2;24,48;1,7;1,1",7,144,6600,49,1.57996567,14.52611466
"2;24,48;1,7;1,1",7,144,6600,50,1.57476246,14.52622728
"2;24,48;1,7;1,1",7,144,6600,51,1.58980595,14.52611765
"2;24,48;1,7;1,1",7,144,6600,52,1.62226614,14.52615774
"2;24,48;1,7;1,1",7,144,6600,53,1.56113974,14.52619598
"2;24,48;1,7;1,1",7,144,6600,54,1.56204135,14.52617001
"2;24,48;1,7;1,1",7,144,6600,55,1.5688321,14.52618989
"2;24,48;1,7;1,1",7,144,6600,56,1.55891704,14.5261159
"2;24,48;1,7;1,1",7,144,6600,57,1.5504647,14.52618611
"2;24,48;1,7;1,1",7,144,6600,58,1.57643667,14.52627026
"2;24,48;1,7;1,1",7,144,6600,59,1.62226289,14.52616115
"2;24,48;1,7;1,1",7,144,6600,60,1.57291081,14.52615713
"2;24,48;1,7;1,1",7,144,6600,61,1.57240492,14.52611701
"2;24,48;1,7;1,1",7,144,6600,62,1.57691354,14.52625135
"2;24,48;1,7;1,1",7,144,6600,63,1.5918004,14.52628339
"2;24,48;1,7;1,1",7,144,6600,64,1.62213337,14.52629143
"2;24,48;1,7;1,1",7,144,6600,65,1.55461328,14.52631879
"2;24,48;1,7;1,1",7,144,6600,66,1.55453779,14.52629012
"2;24,48;1,7;1,1",7,144,6600,67,1.5657457,14.52619378
"2;24,48;1,7;1,1",7,144,6600,68,1.55982863,14.52617173
"2;24,48;1,7;1,1",7,144,6600,69,1.55246709,14.52638335
"2;24,48;1,7;1,1",7,144,6600,70,1.5837094,14.52634064
"2;24,48;1,7;1,1",7,144,6600,71,1.62206242,14.52634544
"2;24,48;1,7;1,1",7,144,6600,72,1.57287346,14.52618594
"2;24,48;1,7;1,1",7,144,6600,73,1.57239195,14.52612373
"2;24,48;1,7;1,1",7,144,6600,74,1.57688605,14.52630103
"2;24,48;1,7;1,1",7,144,6600,75,1.59182055,14.52631101
"2;24,48;1,7;1,1",7,144,6600,76,1.62211317,14.52631372
"2;24,48;1,7;1,1",7,144,6600,77,1.55474568,14.52621931
"2;24,48;1,7;1,1",7,144,6600,78,1.55462206,14.52615217
"2;24,48;1,7;1,1",7,144,6600,79,1.56566124,14.52629395
"2;24,48;1,7;1,1",7,144,6600,80,1.55968796,14.52629125
"2;24,48;1,7;1,1",7,144,6600,81,1.55257713,14.52629516
"2;24,48;1,7;1,1",7,144,6600,82,1.58377882,14.52626208
"2;24,48;1,7;1,1",7,144,6600,83,1.62226514,14.52617783
"2;24,48;1,7;1,1",7,144,6600,84,1.54939777,14.52607524
"2;24,48;1,7;1,1",7,144,6600,85,1.55992531,14.52621184
"2;24,48;1,7;1,1",7,144,6600,86,1.56994982,14.52631859
"2;24,48;1,7;1,1",7,144,6600,87,1.55221561,14.52630153
"2;24,48;1,7;1,1",7,144,6600,88,1.5868395,14.52623642
"2;24,48;1,7;1,1",7,144,6600,89,1.54939584,14.52606284
"2;24,48;1,7;1,1",7,144,6600,90,1.54891626,14.52626526
"2;24,48;1,7;1,1",7,144,6600,91,1.53364152,14.52620711
"2;24,48;1,7;1,1",7,144,6600,92,1.53278483,14.52617624
"2;24,48;1,7;1,1",7,144,6600,93,1.52915227,14.52670546
"2;24,48;1,7;1,1",7,144,6600,94,1.5378187,14.52618406
"2;24,48;1,7;1,1",7,144,6600,95,1.58676587,14.5262515
"2;24,48;1,7;1,1",7,144,6600,96,1.54932601,14.52618219
"2;24,48;1,7;1,1",7,144,6600,97,1.56000084,14.52611016
"2;24,48;1,7;1,1",7,144,6600,98,1.57008285,14.52618556
"2;24,48;1,7;1,1",7,144,6600,99,1.55230996,14.52621694
"2;24,48;1,7;1,1",7,144,6600,100,1.58671554,14.52630311
"2;24,48;1,7;1,1",7,144,6600,101,1.54909347,14.52637778
"2;24,48;1,7;1,1",7,144,6600,102,1.54890875,14.52622698
"2;24,48;1,7;1,1",7,144,6600,103,1.53374401,14.52612388
"2;24,48;1,7;1,1",7,144,6600,104,1.53283519,14.52611927
"2;24,48;1,7;1,1",7,144,6600,105,1.52968719,14.52616588
"2;24,48;1,7;1,1",7,144,6600,106,1.53765254,14.52635651
"2;24,48;1,7;1,1",7,144,6600,107,1.58687446,14.52614291
"2;24,48;1,7;1,1",7,144,6600,108,1.54670941,14.52621426
"2;24,48;1,7;1,1",7,144,6600,109,1.5614584,14.52640504
"2;24,48;1,7;1,1",7,144,6600,110,1.5804033,14.52630778
"2;24,48;1,7;1,1",7,144,6600,111,1.55235854,14.5261864
"2;24,48;1,7;1,1",7,144,6600,112,1.58678676,14.52623844
"2;24,48;1,7;1,1",7,144,6600,113,1.55660532,14.52614297
"2;24,48;1,7;1,1",7,144,6600,114,1.54135847,14.52623777
"2;24,48;1,7;1,1",7,144,6600,115,1.5331747,14.52611653
"2;24,48;1,7;1,1",7,144,6600,116,1.54845823,14.52632057
"2;24,48;1,7;1,1",7,144,6600,117,1.53351653,14.52632373
"2;24,48;1,7;1,1",7,144,6600,118,1.53276821,14.52609665
"2;24,48;1,7;1,1",7,144,6600,119,1.58699019,14.52604364
"2;24,48;1,7;1,1",7,144,6600,120,1.54656224,14.52635595
"2;24,48;1,7;1,1",7,144,6600,121,1.56181501,14.52605491
"2;24,48;1,7;1,1",7,144,6600,122,1.5805735,14.52617177
"2;24,48;1,7;1,1",7,144,6600,123,1.5522607,14.52626911
"2;24,48;1,7;1,1",7,144,6600,124,1.58680786,14.52621079
"2;24,48;1,7;1,1",7,144,6600,125,1.55649201,14.52625501
"2;24,48;1,7;1,1",7,144,6600,126,1.54143229,14.52621817
"2;24,48;1,7;1,1",7,144,6600,127,1.53315368,14.52613755
"2;24,48;1,7;1,1",7,144,6600,128,1.54858339,14.52617582
"2;24,48;1,7;1,1",7,144,6600,129,1.53361483,14.52621875
"2;24,48;1,7;1,1",7,144,6600,130,1.53253795,14.52634364
"2;24,48;1,7;1,1",7,144,6600,131,1.58688657,14.5261463
"2;24,48;1,7;1,1",7,144,6600,132,1.5859992,14.52625333
"2;24,48;1,7;1,1",7,144,6600,133,1.58033565,14.52618738
"2;24,48;1,7;1,1",7,144,6600,134,1.56987285,14.52628195
"2;24,48;1,7;1,1",7,144,6600,135,1.59338175,14.52610416
"2;24,48;1,7;1,1",7,144,6600,136,1.6215993,14.52615085
"2;24,48;1,7;1,1",7,144,6600,137,1.58062958,14.52614862
"2;24,48;1,7;1,1",7,144,6600,138,1.56740039,14.52605184
"2;24,48;1,7;1,1",7,144,6600,139,1.56518482,14.52616775
"2;24,48;1,7;1,1",7,144,6600,140,1.56540005,14.52611217
"2;24,48;1,7;1,1",7,144,6600,141,1.55266185,14.52616629
"2;24,48;1,7;1,1",7,144,6600,142,1.58054012,14.52631999
"2;24,48;1,7;1,1",7,144,6600,143,1.62150372,14.52624644
"2;24,48;1,15;1,1",15,144,6600,0,1.19163564,15.17798307
"2;24,48;1,15;1,1",15,144,6600,1,1.19430254,15.1779676
"2;24,48;1,15;1,1",15,144,6600,2,1.1913645,15.17788351
"2;24,48;1,15;1,1",15,144,6600,3,1.19503641,15.17791638
"2;24,48;1,15;1,1",15,144,6600,4,1.19444737,15.17792096
"2;24,48;1,15;1,1",15,144,6600,5,1.19942087,15.17787859
"2;24,48;1,15;1,1",15,144,6600,6,1.20718457,15.17801751
"2;24,48;1,15;1,1",15,144,6600,7,1.18303368,15.17788001
"2;24,48;1,15;1,1",15,144,6600,8,1.18396644,15.17781936
"2;24,48;1,15;1,1",15,144,6600,9,1.18373864,15.17801534
"2;24,48;1,15;1,1",15,144,6600,10,1.18290804,15.17791525
"2;24,48;1,15;1,1",15,144,6600,11,1.18741032,15.17777497
"2;24,48;1,15;1,1",15,144,6600,12,1.19151317,15.17786755
"2;24,48;1,15;1,1",15,144,6600,13,1.19438731,15.17787426
"2;24,48;1,15;1,1",15,144,6600,14,1.18625901,15.17800206
"2;24,48;1,15;1,1",15,144,6600,15,1.18636359,15.17784751
"2;24,48;1,15;1,1",15,144,6600,16,1.19438934,15.17797899
"2;24,48;1,15;1,1",15,144,6600,17,1.19936494,15.17792655
"2;24,48;1,15;1,1",15,144,6600,18,1.20729704,15.17790383
"2;24,48;1,15;1,1",15,144,6600,19,1.18302673,15.17788696
"2;24,48;1,15;1,1",15,144,6600,20,1.18836303,15.17777152
"2;24,48;1,15;1,1",15,144,6600,21,1.19108103,15.17796106
"2;24,48;1,15;1,1",15,144,6600,22,1.18285791,15.17797253
"2;24,48;1,15;1,1",15,144,6600,23,1.18733921,15.17782594
"2;24,48;1,15;1,1",15,144,6600,24,1.19121059,15.17795099
"2;24,48;1,15;1,1",15,144,6600,25,1.19400171,15.17806181
"2;24,48;1,15;1,1",15,144,6600,26,1.18594304,15.17807901
"2;24,48;1,15;1,1",15,144,6600,27,1.18612063,15.1778985
"2;24,48;1,15;1,1",15,144,6600,28,1.19423878,15.1779407
"2;24,48;1,15;1,1",15,144,6600,29,1.19896698,15.17811683
"2;24,48;1,15;1,1",15,144,6600,30,1.20711005,15.17786939
"2;24,48;1,15;1,1",15,144,6600,31,1.18283991,15.17788331
"2;24,48;1,15;1,1",15,144,6600,32,1.18763576,15.17826348
"2;24,48;1,15;1,1",15,144,6600,33,1.19089566,15.1779941
"2;24,48;1,15;1,1",15,144,6600,34,1.18264809,15.17794545
"2;24,48;1,15;1,1",15,144,6600,35,1.18717032,15.17778716
"2;24,48;1,15;1,1",15,144,6600,36,1.18707306,15.17788569
"2;24,48;1,15;1,1",15,144,6600,37,1.1939714,15.17810985
"2;24,48;1,15;1,1",15,144,6600,38,1.19141068,15.17793026
"2;24,48;1,15;1,1",15,144,6600,39,1.19516266,15.17794571
"2;24,48;1,15;1,1",15,144,6600,40,1.19423738,15.17792455
"2;24,48;1,15;1,1",15,144,6600,41,1.19925381,15.17809879
"2;24,48;1,15;1,1",15,144,6600,42,1.20741678,15.17794921
"2;24,48;1,15;1,1",15,144,6600,43,1.18268635,15.17802095
"2;24,48;1,15;1,1",15,144,6600,44,1.18347584,15.17810434
"2;24,48;1,15;1,1",15,144,6600,45,1.18261488,15.17799758
"2;24,48;1,15;1,1",15,144,6600,46,1.17466053,15.17795884
"2;24,48;1,15;1,1",15,144,6600,47,1.1871275,15.17782997
"2;24,48;1,15;1,1",15,144,6600,48,1.18700617,15.17801896
"2;24,48;1,15;1,1",15,144,6600,49,1.19399849,15.17805702
